objetID;dateReferentiel;route;longueur;ploD;absD;cumulD;xD;yD;zD;ploF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;CodeMacroSection;MacroSectionEquipee;NomStationRef;CodeSiredoStationRef;TypeStationRef;TypeStationRef_lib;DateStationRef;IndiceNational;sectionnement_gestionnaire
Obx54ySqFt_6270;01/01/2019;N0094;14254;05PR144U;520;69926;981660,87;6416923,75;0;05PR159U;79;84180;986485,72;6428316,56;0;I;0;ACCROCHE;N0094_M6;1;CHAMANDRIN (EX PRELLES);MMH05.I;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRMED
Obx54ySqFt_6271;01/01/2019;N0094;10151;05PR162U;412;87563;987947,67;6429315,29;0;05PR172U;580;97714;993332,45;6432477,13;0;I;0;ACCROCHE;N0094_M10;1;COL_MONTGENEVR;MMH05.P;3;QT, TT, VT, LC, VC, KC;12/10/1992;0;DIRMED
Obx54ySqFt_6272;01/01/2019;N0094;2321;05PR172U;580;97714;993332,45;6432477,13;0;05PR174U;834;100035;995310,7;6433295,22;0;I;0;ACCROCHE;N0094_M11;1;PAF_MONTGENEVR;MMH05.K;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRMED
Obx54ySqFt_6273;01/01/2019;N0100;5296;30PR2U;0;0;828251,61;6316936,02;0;30PR7U;880;5296;832991,6;6318754,45;0;I;0;ACCROCHE;N0100_M2;1;ESTEZARGUES;MMg30.B;2;QT, TT, VT, LC, VC;01/01/2011;1;DIRMED
Obx54ySqFt_6274;01/01/2019;N0100;7910;30PR7U;880;5296;832991,6;6318754,45;0;30PR15D;800;13206;840199;6319237,48;0;I;0;ACCROCHE;N0100_M3;1;ROCHEFORT;MMG30.Y;2;QT, TT, VT, LC, VC;01/01/2013;1;DIRMED
Obx54ySqFt_6275;01/01/2019;N0100;1463;30PR15D;800;13206;840199;6319237,48;0;FRD;0;14669;841237,04;6318444,22;0;I;0;ACCROCHE;N0100_M4;1;LES ANGLES;MMG30.J;2;QT, TT, VT, LC, VC;01/01/2014;0;DIRMED
Obx54ySqFt_6276;01/01/2019;N0102;70;07PR12U;889;14589;826329,95;6386668,48;0;DD07PR12U;0;14659;826261,07;6386682,55;0;I;0;ACCROCHE;N0102_M4;1;ST_PONS;MYE07.D;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRCE
ay2A5te_section1_Obx54ySqFt_6276;01/01/2019;N0102;22233;DD07PR12U;0;14659;826218,31;6386701,29;0;07PR38U;72;36892;811397,77;6391737,33;0;I;0;ACCROCHE;N0102_M4;1;ST_PONS;MYE07.D;2;QT, TT, VT, LC, VC;01/01/2016;0;DIRMC
Obx54ySqFt_6277;01/01/2019;N0102;5283;07PR38U;72;36892;811397,77;6391737,33;0;07PR44U;616;42175;808217,42;6395360,33;0;I;0;ACCROCHE;N0102_M5;1;LA_BEGUDE;MYE07.M;2;QT, TT, VT, LC, VC;01/01/2016;1;DIRMC
Obx54ySqFt_6278;01/01/2019;N0102;8803;07PR44U;616;42175;808217,42;6395360,33;0;07PR53U;729;50978;801913,56;6397436,56;0;I;0;ACCROCHE;N0102_M6;1;LE_MALPAS;MYE07.R;1;QT, TT;01/01/2016;0;DIRMC
Obx54ySqFt_6279;01/01/2019;N0102;41016;07PR53U;729;50978;801913,56;6397436,56;0;07PR95U;0;91994;772401,61;6407841,66;0;I;0;ACCROCHE;N0102_M7;1;NEYRAC;MYE07.K;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2017;1;DIRMC
Obx54ySqFt_6280;01/01/2019;N0102;2771;43PR0U;0;92073;772335,71;6407809,43;0;43PR21U;0;94844;770328,85;6409595,66;0;I;0;ACCROCHE;N0102_M9;1;PRADELLES;MYE07.N;2;QT, TT, VT, LC, VC;01/10/2017;0;DIRMC
Obx54ySqFt_6281;01/01/2019;N0102;9317;43PR29U;818;103314;764527,98;6442970,47;0;43PR38U;700;112631;758535,48;6446168,84;0;I;0;ACCROCHE;N0102_M11;0;;;;;;0;DIRMC
Obx54ySqFt_6282;01/01/2019;N0102;40022;43PR38U;700;112631;758535,48;6446168,84;0;43PR79U;9;152653;731289,95;6466736,91;0;I;0;ACCROCHE;N0102_M13;1;LOCANDA;MYH43.B;3;QT, TT, VT, LC, VC, KC;01/01/2017;0;DIRMC
Obx54ySqFt_6283;01/01/2019;N0102;13658;43PR79U;9;152653;731289,95;6466736,91;0;FF43PR93D;14;166311;721909,4;6475510,51;0;I;0;ACCROCHE;N0102_M14;1;LES COMBES;MYH43.D;2;QT, TT, VT, LC, VC;01/11/2017;0;DIRMC
Obx54ySqFt_6284;01/01/2019;N0106;12020;FF30PR2D;91;3210;806162,31;6305296,52;0;30PR14D;270;15230;800825,25;6314568,3;0;I;0;ACCROCHE;N0106_M2;1;NIMES_NORD;MMG30.G;2;QT, TT, VT, LC, VC;01/01/2015;1;DIRMED
Obx54ySqFt_6285;01/01/2019;N0106;13452;30PR14D;270;15230;800825,25;6314568,3;0;30PR27D;750;28682;792944,64;6324458,3;0;I;0;ACCROCHE;N0106_M3;1;ST_GINIEZ/MOUSSAC;MMG30.E;2;QT, TT, VT, LC, VC;01/01/2012;1;DIRMED
Obx54ySqFt_6286;01/01/2019;N0106;12280;30PR27D;750;28682;792944,64;6324458,3;0;30PR40D;0;40962;787984,57;6334887,61;0;I;0;ACCROCHE;N0106_M4;1;BOUCOIRAN_MERE;MMG30.W;2;QT, TT, VT, LC, VC;01/01/2013;0;DIRMED
Obx54ySqFt_6287;01/01/2019;N0106;10370;30PR47U;0;47213;786337,34;6338579,08;0;30PR57U;400;57583;782311,75;6345866,14;0;I;0;ACCROCHE;N0106_M6;1;SAINT_MARTIN_V;MMG30.F;2;QT, TT, VT, LC, VC;01/01/2017;1;DIRMED
Obx54ySqFt_6288;01/01/2019;N0106;31040;30PR57U;400;57583;782311,75;6345866,14;0;48PR23U;0;88623;762913,14;6353801,87;0;I;0;ACCROCHE;N0106_M7;1;SAINTE_CECILE;MMG30.X;2;QT, TT, VT, LC, VC;01/01/2017;0;DIRMED
Obx54ySqFt_6289;01/01/2019;N0106;52568;48PR23U;0;88623;762913,14;6353801,87;0;48PR78U;22;141191;736305,75;6375865,74;0;I;0;ACCROCHE;N0106_M8;1;FLORAC_SUD;MMZ48.N;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2017;1;DIRMC
Obx54ySqFt_6290;01/01/2019;N0109;3833;34PR7D;0;2548;764516,16;6279868,57;0;34PR10D;500;6381;761439,63;6281768,18;0;I;0;ACCROCHE;N0109_M1;0;;;;;15/12/2018;0;DIRMC
Obx54ySqFt_6291;01/01/2019;N0112;9027;81PR25U;0;0;649691,48;6267752,96;0;81PR33U;300;9027;641767,5;6270748,99;0;I;0;ACCROCHE;N0112_M2;1;ST_PIERRE;MBT81.H;2;QT, TT, VT, LC, VC;01/01/2004;0;DIRSO
Obx54ySqFt_6292;01/01/2019;N0112;10566;81PR33U;300;9027;641767,5;6270748,99;0;FRU;0;19593;636821,06;6277439,03;0;I;0;ACCROCHE;N0112_M3;1;LE COLOMBIER;MBT81.M;1;QT, TT;08/12/2016;0;DIRSO
Obx54ySqFt_6293;01/01/2019;N0113;2775;13PR60D;0;0;847968,17;6283767,52;0;13PR62D;440;2775;845402,34;6282856,41;0;I;0;ACCROCHE;N0113_M1;0;;;;;01/06/2020;0;DIRMED
Obx54ySqFt_6294;01/01/2019;N0113;5398;13PR62D;440;2775;845402,34;6282856,41;0;13PR67D;630;8173;840298,18;6283312,88;0;I;0;ACCROCHE;N0113_M2;1;ARLES_HIPPOL_M;MMP13.A;1;QT, TT;01/01/2013;0;DIRMED
Obx54ySqFt_6295;01/01/2019;N0113;8469;13PR67D;630;8173;840298,18;6283312,88;0;13PR76D;100;16642;832314,46;6286044,1;0;I;0;ACCROCHE;N0113_M3;1;ARLES_CANTAREL;MMB13.S;1;QT, TT;01/01/2013;0;DIRMED
Obx54ySqFt_6296;01/01/2019;N0113;3141;13PR76D;100;16642;832314,46;6286044,1;0;30PR29D;0;19783;829877,32;6287912,11;0;I;0;ACCROCHE;N0113_M4;0;;;;;01/06/2020;0;DIRMED
Obx54ySqFt_6297;01/01/2019;N0113;11669;30PR32D;220;22199;806115,35;6301186,34;0;30PR42U;395;33868;799492,44;6293629,97;0;I;0;ACCROCHE;N0113_M6;1;BERNIS;MMG30.K;2;QT, TT, VT, LC, VC;01/01/2013;1;DIRMED
Obx54ySqFt_6298;01/01/2019;N0113;4744;30PR42U;395;33868;799492,44;6293629,97;0;30PR47U;140;38612;796095,51;6290429,27;0;I;0;ACCROCHE;N0113_M7;1;CODOGNAN;MMG30.L;2;QT, TT, VT, LC, VC;01/01/2014;1;DIRMED
Obx54ySqFt_6299;01/01/2019;N0113;4090;30PR47U;480;38952;795862,57;6290213,91;0;34PR1U;670;43042;792671,06;6287761,03;0;I;0;ACCROCHE;N0113_M8;1;LUNEL;MMT34.S;2;QT, TT, VT, LC, VC;01/01/2012;1;DIRMED
Obx54ySqFt_6300;01/01/2019;N0113;8405;34PR4U;630;46027;790180,03;6287155,39;0;34PR12U;850;54432;782552,34;6285125,59;0;I;0;ACCROCHE;N0113_M10;1;VALERGUES;MMT34.T;2;QT, TT, VT, LC, VC;01/01/2012;1;DIRMED
Obx54ySqFt_6301;01/01/2019;N0113;2088;DF34PR14U;200;56302;780704,27;6284496,67;0;FRD;0;58390;778792,12;6284222,7;0;I;0;ACCROCHE;N0113_M12;1;BAILLARGUES;MMT34.U;2;QT, TT, VT, LC, VC;01/01/2014;0;DIRMED
Obx54ySqFt_6302;01/01/2019;N0116;12109;66PR0D;0;0;687716,94;6177207,61;0;66PR14D;1200;12109;676145,43;6177029,39;0;I;0;ACCROCHE;N0116_M1;1;PERPIGNAN_116;MMY66.G;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRSO
Obx54ySqFt_6303;01/01/2019;N0116;27571;66PR14D;1200;12109;676145,43;6177029,39;0;66PR42U;441;39680;652616,74;6169498,67;0;I;0;ACCROCHE;N0116_M2;1;BOULETERNERE;MMY66.R;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2014;1;DIRSO
Obx54ySqFt_6304;01/01/2019;N0116;16349;66PR42U;441;39680;652616,74;6169498,67;0;66PR58U;178;56029;639760,72;6161775,1;0;I;0;ACCROCHE;N0116_M3;1;RIA;MMY66.S;1;QT, TT;01/01/2017;1;DIRSO
Obx54ySqFt_6305;01/01/2019;N0116;41675;66PR58U;178;56029;639760,72;6161775,1;0;FRU;0;97704;613025,9;6150256,69;0;I;0;ACCROCHE;N0116_ M4;1;HIX;MMY66.T;3;QT, TT, VT, LC, VC, KC;01/01/2016;0;DIRSO
Obx54ySqFt_6311;01/01/2019;N0122;41291;46PR0U;555;555;624378,27;6390487,6;0;15PR28U;0;41846;641899,38;6416982,1;0;I;0;ACCROCHE;N0122_M2;1;LE_MARTINET;MYC15.E;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2016;0;DIRMC
Obx54ySqFt_6306;01/01/2019;N0122;13449;15PR28U;0;41846;641899,38;6416982,1;0;15PR43U;200;55295;651423,41;6421299,11;0;I;0;ACCROCHE;N0122_M3;0;;;;;;0;DIRMC
Obx54ySqFt_6307;01/01/2019;N0122;3501;15PR43U;200;55295;651423,41;6421299,11;0;15PR46U;708;58796;654197,29;6423156,79;0;I;0;ACCROCHE;N0122_M4;1;SALAVERT;MYC15.D;2;QT, TT, VT, LC, VC;01/11/2017;0;DIRMC
Obx54ySqFt_6308;01/01/2019;N0122;14582;15PR51U;490;63465;657972,24;6424651,93;0;15PR68U;800;78047;669445,67;6430328,16;0;I;0;ACCROCHE;N0122_M6;1;MEYMAC;MYC15.C;2;QT, TT, VT, LC, VC;01/01/2015;1;DIRMC
Obx54ySqFt_6309;01/01/2019;N0122;31275;15PR68U;800;78047;669445,67;6430328,16;0;15PR101U;850;109322;690718,3;6445510,59;0;I;0;ACCROCHE;N0122_M7;1;LAGRANGE;MYC15.B;2;QT, TT, VT, LC, VC;01/01/2015;1;DIRMC
Obx54ySqFt_6310;01/01/2019;N0122;33440;15PR101U;850;109322;690718,3;6445510,59;0;FRU;0;142762;715465,42;6461320,08;0;I;0;ACCROCHE;N0122_M8;1;LAROCHE;MYC15.A;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2017;0;DIRMC
Obx54ySqFt_6312;01/01/2019;N0124;6839;31PR6D;0;0;567272,24;6280268,79;0;31PR13D;192;6839;560980,17;6279272,51;0;I;0;ACCROCHE;N0124_M3;1;COLOMIERS COLLEGE;MB631.Y;2;QT, TT, VT, LC, VC;11/05/2016;0;DIRSO
Obx54ySqFt_6313;01/01/2019;N0124;19178;31PR13D;192;6839;560980,17;6279272,51;0;32PR13D;143;26017;544390,9;6280434,79;0;I;0;ACCROCHE;N0124_M4;1;PUJAUDRAN;MBS32.H;3;QT, TT, VT, LC, VC, KC;01/01/2015;0;DIRSO
Obx54ySqFt_6314;01/01/2019;N0124;25502;32PR13D;143;26017;544390,9;6280434,79;0;32PR38D;970;51519;521017,9;6286588,09;0;I;0;ACCROCHE;N0124_M5;1;ISLE_JOURDAIN;MBS32.A;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2014;1;DIRSO
Obx54ySqFt_6315;01/01/2019;N0124;12480;32PR38D;970;51519;521017,9;6286588,09;0;CS32PR51D;65;63999;509471,77;6287436,99;0;I;0;ACCROCHE;N0124_M6;1;AUBIET;MBS32.K;2;QT, TT, VT, LC, VC;01/01/2013;0;DIRSO
Obx54ySqFt_6316;01/01/2019;N0124;3766;CS32PR51D;65;63999;509471,77;6287436,99;0;32PR56U;100;67765;506058,66;6287769,64;0;I;0;ACCROCHE;N0124_M7;1;ENGACHIES;MBS32.I;3;QT, TT, VT, LC, VC, KC;01/01/2015;1;DIRSO
Obx54ySqFt_6317;01/01/2019;N0124;46118;32PR56U;100;67765;506058,66;6287769,64;0;FRU;0;113883;466696,91;6303565,5;0;I;0;ACCROCHE;N0124_M8;1;DURAN;MBS32.J;2;QT, TT, VT, LC, VC;01/01/2016;1;DIRSO
Obx54ySqFt_6318;01/01/2019;N0125;15616;31PR3U;0;0;503779,22;6220834,41;0;31PR18U;1625;15616;507894,16;6207242,11;0;I;0;ACCROCHE;N0125_M1;1;LABROQUERE;MBH31.I;2;QT, TT, VT, LC, VC;01/01/2014;1;DIRSO
Obx54ySqFt_6319;01/01/2019;N0125;16152;31PR18U;1625;15616;507894,16;6207242,11;0;31PR34U;110;31768;514766,32;6197056,11;0;I;0;ACCROCHE;N0125_M2;1;FOS;MBH31.O;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2013;0;DIRSO
Obx54ySqFt_6320;01/01/2019;N0126;34367;81PR5U;0;0;594334,06;6282290,94;0;81PR41U;80;34367;626791,38;6273567,95;0;I;0;ACCROCHE;N0126_M1;1;RN126_DEV_PUYL;MBT81.C;2;QT, TT, VT, LC, VC;01/01/2006;0;DIRSO
Obx54ySqFt_6321;01/01/2019;N0126;6870;81PR41U;80;34367;626791,38;6273567,95;0;81PR48U;770;41237;632649,07;6276554,12;0;I;0;ACCROCHE;N0126_M2;1;DEV_SOUAL;MBT81.K;1;QT, TT;01/01/2016;0;DIRSO
Obx54ySqFt_6322;01/01/2019;N0126;4312;81PR48U;770;41237;632649,07;6276554,12;0;FRU;0;45549;636821,06;6277439,03;0;I;0;ACCROCHE;N0126_M3;1;CASTRES;MBT81.L;1;QT, TT;01/01/2017;0;DIRSO
Obx54ySqFt_6323;01/01/2019;N0129;708;84PR0U;0;0;853745,94;6311974,96;0;FRU;0;708;853953,17;6312212,36;0;I;0;ACCROCHE;N0129_M1;1;CAUMONT_N129;MMW84.H;2;QT, TT, VT, LC, VC;01/01/2017;0;DIRMED
Obx54ySqFt_6324;01/01/2019;N0134;28959;64PR39U;0;0;424893,42;6248026,53;0;64PR68U;0;28959;406923,21;6239340,73;0;I;0;ACCROCHE;N0134_M1;1;OLORON;MBP64.N;2;QT, TT, VT, LC, VC;01/01/2014;0;DIRA
Obx54ySqFt_6325;01/01/2019;N0134;27891;64PR68U;0;28959;406923,21;6239340,73;0;64PR95U;772;56850;405375,82;6214577,36;0;I;0;ACCROCHE;N0134_M2;1;ASASP;MBP64.C;3;QT, TT, VT, LC, VC, KC;01/01/2014;1;DIRA
Obx54ySqFt_6326;01/01/2019;N0134;20121;64PR95U;772;56850;405375,82;6214577,36;0;64PR116U;0;76971;408824,3;6197900,39;0;I;0;ACCROCHE;N0134_M3;1;ESTANGUET;MBP64.L;2;QT, TT, VT, LC, VC;01/01/2012;0;DIRA
Obx54ySqFt_6327;01/01/2019;N0134;7197;64PR116U;0;76971;408824,3;6197900,39;0;FRU;0;84168;411332,71;6194916,3;0;I;0;ACCROCHE;N0134_M4;1;LES FORGES D'ABEL (DEPORT);MBP64.R;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRA
Obx54ySqFt_6328;01/01/2019;N0135;9598;55PR6U;0;482;863691,1;6850430,04;0;55PR15U;130;10080;870353,29;6845296,41;0;I;0;ACCROCHE;N0135_M1;1;N135_TANNOIS;MZS55.C;2;QT, TT, VT, LC, VC;01/06/2019;1;DIRE
Obx54ySqFt_6329;01/01/2019;N0137;6333;DD17PR46D;0;1237;382806,22;6566149,12;0;44PR28D;0;7570;382214,95;6571851,52;0;I;0;ACCROCHE;N0137_M2;1;PERIGNY;MBM17.P;2;QT, TT, VT, LC, VC;01/01/2012;0;DIRA
Obx54ySqFt_6330;01/01/2019;N0137;15487;44PR29D;682;9622;352583,75;6696482,24;0;44PR45D;174;25109;349910,11;6710394,71;0;I;0;ACCROCHE;N0137_M5;1;N137_ORVAULT_M;MWL44.C;3;QT, TT, VT, LC, VC, KC;01/07/2019;1;DIRO
Obx54ySqFt_6331;01/01/2019;N0137;15941;44PR45D;174;25109;349910,11;6710394,71;0;44PR61D;120;41050;351516,73;6726076,95;0;I;0;ACCROCHE;N0137_M6;1;LA CHEVALLERAIS;MWL44.S;2;QT, TT, VT, LC, VC;01/06/2017;0;DIRO
Obx54ySqFt_6332;01/01/2019;N0137;3997;44PR61D;120;41050;351516,73;6726076,95;0;44PR65D;105;45047;352183,37;6729935,4;0;I;0;ACCROCHE;N0137_M7;1;N137_NOZAY;MWL44.F;2;QT, TT, VT, LC, VC;01/06/2020;0;DIRO
Obx54ySqFt_6333;01/01/2019;N0137;16270;44PR65D;105;45047;352183,37;6729935,4;0;35PR0D;0;61317;347387,05;6744850,91;0;I;0;ACCROCHE;N0137_M8;1;N137_DERVAL;MWL44.D;2;QT, TT, VT, LC, VC;01/06/2020;1;DIRO
Obx54ySqFt_6334;01/01/2019;N0137;16383;35PR0D;0;61317;347387,05;6744850,91;0;35PR16D;636;77700;349089,33;6760465,91;0;I;0;ACCROCHE;N0137_M9;1;N137_BAINSOL;MWI35.A;2;QT, TT, VT, LC, VC;01/05/2017;1;DIRO
Obx54ySqFt_6335;01/01/2019;N0137;14378;35PR16D;636;77700;349089,33;6760465,91;0;35PR31D;355;92078;349953,9;6774190,11;0;I;0;ACCROCHE;N0137_M10;1;N137_BOURG DES COMPTES;MWK35.H;2;QT, TT, VT, LC, VC;01/01/2012;0;DIRO
Obx54ySqFt_6336;01/01/2019;N0137;7394;35PR31D;355;92078;349953,9;6774190,11;0;35PR38D;750;99472;350999,25;6781458,95;0;I;0;ACCROCHE;N0137_M11;1;N137_EX.OC LES TREMBLAIS;MWJ35.U;2;QT, TT, VT, LC, VC;01/01/2005;0;DIRO
Obx54ySqFt_6337;01/01/2019;N0137;4658;35PR38D;750;99472;350999,25;6781458,95;0;DD35PR43D;0;104130;352093,41;6785955,8;0;I;0;ACCROCHE;N0137_M12;1;N137_OC.06 LE HILL;MWJ35.A;2;QT, TT, VT, LC, VC;01/01/2004;0;DIRO
Obx54ySqFt_6338;01/01/2019;N0141;19561;87PR43D;0;0;557210,88;6529720,86;0;87PR62D;660;19561;539669,12;6536072;0;I;0;ACCROCHE;N0141_M1;1;LA PACAILLE;MBW87.B;2;QT, TT, VT, LC, VC;01/01/2012;1;DIRCO
Obx54ySqFt_6339;01/01/2019;N0141;9230;87PR62D;660;19561;539669,12;6536072;0;16PR0D;0;28791;530916,73;6534794,73;0;I;0;ACCROCHE;N0141_M2;1;LE_DEROT;MBW87.G;2;QT, TT, VT, LC, VC;01/01/2019;0;DIRCO
Obx54ySqFt_6340;01/01/2019;N0141;11884;16PR0D;0;28791;530916,73;6534794,73;0;16PR12U;0;40675;520753,62;6532884,98;0;I;0;ACCROCHE;N0141_M3;0;VIADUC CHABANAIS;;;;;0;DIRCO
Obx54ySqFt_6341;01/01/2019;N0141;19397;16PR12U;0;40675;520753,62;6532884,98;0;CS16PR31U;0;60072;503576,78;6528992,82;0;I;0;ACCROCHE;N0141_M4;1;LA PERUSE;MBC16.U;2;QT, TT, VT, LC, VC;01/06/2013;0;DIRCO
mV6FQpa_section1_Obx54ySqFt_6341;01/01/2019;N0141;34;CS16PR31U;0;60072;503576,78;6528992,82;0;CS16PR31U;34;60106;503551,84;6529012,19;0;I;0;ACCROCHE;N0141_M4;1;LA PERUSE;MBC16.U;2;QT, TT, VT, LC, VC;01/06/2013;0;DIRA
Obx54ySqFt_6342;01/01/2019;N0141;30578;CS16PR31U;34;60106;503551,84;6529012,19;0;16PR63D;100;90684;479963,35;6514462,27;0;I;0;ACCROCHE;N0141_M5;1;RUELLE;MBC16.C;2;QT, TT, VT, LC, VC;01/01/2011;1;DIRA
Obx54ySqFt_6343;01/01/2019;N0141;36690;DD16PR63D;0;90906;476531,75;6511185,84;0;16PR105D;75;127596;443822,56;6514451;0;I;0;ACCROCHE;N0141_M7;1;BOURRAS;MBC16.A;2;QT, TT, VT, LC, VC;01/01/2014;1;DIRA
Obx54ySqFt_6344;01/01/2019;N0141;28498;16PR105D;75;127596;443822,56;6514451;0;17PR17D;0;156094;420140,82;6522633,94;0;I;0;ACCROCHE;N0141_M8;1;COGNAC;MBC16.S;2;QT, TT, VT, LC, VC;01/01/2010;0;DIRA
Obx54ySqFt_6345;01/01/2019;N0145;27825;87PR0U;0;0;551329,95;6560265,96;0;23PR0U;0;27825;575403,58;6568411,95;0;I;0;ACCROCHE;N0145_M1;1;BELLEVUE;MBW87.C;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRCO
Obx54ySqFt_6346;01/01/2019;N0145;25748;23PR0U;0;27825;575403,58;6568411,95;0;23PR27D;99;53573;598653,25;6569927,63;0;I;0;ACCROCHE;N0145_M2;1;ST_MAURICE;MBR23.A;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRCO
Obx54ySqFt_6347;01/01/2019;N0145;16273;23PR27D;99;53573;598653,25;6569927,63;0;23PR44D;0;69846;613370,34;6565374,01;0;I;0;ACCROCHE;N0145_M3;1;ST_VAURY;MBR23.E;2;QT, TT, VT, LC, VC;01/01/2015;1;DIRCO
Obx54ySqFt_6348;01/01/2019;N0145;16085;23PR44D;0;69846;613370,34;6565374,01;0;23PR60D;662;85931;628447,57;6567480;0;I;0;ACCROCHE;N0145_M4;1;LA_RIBIERE;MBR23.B;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRCO
Obx54ySqFt_6349;01/01/2019;N0145;30876;23PR60D;662;85931;628447,57;6567480;0;03PR0D;0;116807;655202,1;6577034,84;0;I;0;ACCROCHE;N0145_M5;1;NOUHANT;MBR23.D;2;QT, TT, VT, LC, VC;01/01/2015;0;DIRCO
Obx54ySqFt_6350;01/01/2019;N0145;19190;03PR0D;0;116807;655202,1;6577034,84;0;FRD;0;135997;670058,7;6586673,98;0;I;0;ACCROCHE;N0145_M6;0;DOMERAT;MYB03.J;2;QT, TT, VT, LC, VC;01/06/2019;0;DIRCO
Obx54ySqFt_6351;01/01/2019;N0147;26596;87PR9U;0;406;562380,89;6535231,04;0;87PR36U;0;27002;551325,24;6557593,6;0;I;0;ACCROCHE;N0147_M1;1;MAISONNEUVE;MBW87.A;2;QT, TT, VT, LC, VC;14/12/2018;1;DIRCO
Obx54ySqFt_6352;01/01/2019;N0147;10116;87PR36U;0;27002;551325,24;6557593,6;0;87PR44U;245;37118;545025,85;6560730,72;0;I;0;ACCROCHE;N0147_M2;1;EPANOURS;MBW87.J;3;QT, TT, VT, LC, VC, KC;01/12/2008;0;DIRCO
Obx54ySqFt_6353;01/01/2019;N0147;37234;87PR44U;245;37118;545025,85;6560730,72;0;86PR18U;1000;74352;525262,95;6591625,42;0;I;0;ACCROCHE;N0147_M3;1;MOULISMES;MBV86.I;2;QT, TT, VT, LC, VC;01/01/2014;1;DIRCO
Obx54ySqFt_6354;01/01/2019;N0147;18795;86PR18U;1000;74352;525262,95;6591625,42;0;86PR37D;770;93147;510604,9;6601216,02;0;I;0;ACCROCHE;N0147_M4;1;FLEURE;MBV86.J;2;QT, TT, VT, LC, VC;01/01/2013;0;DIRCO
Obx54ySqFt_6355;01/01/2019;N0147;15412;86PR37D;770;93147;510604,9;6601216,02;0;86PR52D;900;108559;500762,62;6611520,53;0;I;0;ACCROCHE;N0147_M5;1;MIGNALOUX;MBV86.V;2;QT, TT, VT, LC, VC;01/12/2018;0;DIRCO
Obx54ySqFt_6356;01/01/2019;N0147;1269;86PR52D;900;108559;500762,62;6611520,53;0;86PR54D;200;109828;500418,71;6612742,26;0;I;0;ACCROCHE;N0147_M6;1;GENIEC;MBV86.H;2;QT, TT, VT, LC, VC;01/01/2014;0;DIRCO
Obx54ySqFt_6357;01/01/2019;N0147;6460;86PR54D;200;109828;500418,71;6612742,26;0;86PR60D;50;116288;497301,12;6616708,33;0;I;0;ACCROCHE;N0147_M7;1;BUXEROLLES;MBV86.W;2;QT, TT, VT, LC, VC;01/12/2018;0;DIRCO
Obx54ySqFt_6358;01/01/2019;N0147;5238;86PR60D;50;116288;497301,12;6616708,33;0;DD86PR64DU;0;121526;492899,45;6618206,6;0;I;0;ACCROCHE;N0147_M8;1;MIGNEAUXANCES;MBV86.S;2;QT, TT, VT, LC, VC;01/12/2018;0;DIRCO
Obx54ySqFt_6359;01/01/2019;N0149;9769;86PR0U;0;0;492899,45;6618206,6;0;86PR13U;618;9769;483614,79;6620156,83;0;I;0;ACCROCHE;N0149_M1;1;MOULINET;MBV86.A;2;QT, TT, VT, LC, VC;01/01/2015;1;DIRCO
Obx54ySqFt_6360;01/01/2019;N0149;15639;86PR13U;618;9769;483614,79;6620156,83;0;79PR0U;0;25408;468254,1;6622129,82;0;I;0;ACCROCHE;N0149_M2;1;AYRON;MBV86.O;2;QT, TT, VT, LC, VC;01/06/2019;0;DIRCO
Obx54ySqFt_6361;01/01/2019;N0149;14200;79PR0U;0;25408;468254,1;6622129,82;0;79PR14U;227;39608;454076,51;6621339,82;0;I;0;ACCROCHE;N0149_M3;1;LA_CROIX_CHAMBERT;MBX79.B;2;QT, TT, VT, LC, VC;14/12/2018;1;DIRCO
Obx54ySqFt_6362;01/01/2019;N0149;33644;79PR17D;299;42560;452466,38;6623182,48;0;79PR49D;700;76204;431862,71;6645186,02;0;I;0;ACCROCHE;N0149_M5;1;CHICHE;MBX79.F;2;QT, TT, VT, LC, VC;01/01/2015;1;DIRCO
Obx54ySqFt_6363;01/01/2019;N0150;30078;17PR48D;0;0;416086,56;6520405,06;0;FRU;0;30078;390271,18;6511660,87;0;I;0;ACCROCHE;N0150_M1;1;MEDIS;MBM17.E;2;QT, TT, VT, LC, VC;01/01/2011;0;DIRA
Obx54ySqFt_6364;01/01/2019;N0151;25927;36PR55D;0;0;601016,43;6639951,96;0;36PR80U;0;25927;622292,27;6649698,93;0;I;0;ACCROCHE;N0151_M1;1;LE POUDAULT;MDI36.D;4;QT, TT, VT, LC, VC, KC, EC, PC;01/01/2016;0;DIRCO
