objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;modeComptage;modeComptage_lib;tmjaVL;tmjaPL;tmjm01VL;tmjm01PL;tmjm02VL;tmjm02PL;tmjm03VL;tmjm03PL;tmjm04VL;tmjm04PL;tmjm05VL;tmjm05PL;tmjm06VL;tmjm06PL;tmjm07VL;tmjm07PL;tmjm08VL;tmjm08PL;tmjm09VL;tmjm09PL;tmjm10VL;tmjm10PL;tmjm11VL;tmjm11PL;tmjm12VL;tmjm12PL;sectionnement_departement;sectionnement_gestionnaire
pt7rUqr9QQ_208;02/01/2018;A0089;11197;428;63;C;865;350557;738734,56;6529170,93;0;440;63;C;62;361754;748219,67;6531503,03;0;I;0;ACCROCHE;1;1;22707;2626;17192;2416;18977;2607;21215;2642;22757;2568;23259;2550;22846;2871;30129;2844;34454;2306;23023;2708;21460;2855;17481;2859;19181;2302;63;ASF
pt7rUqr9QQ_209;02/01/2018;A0089;7608;440;63;C;62;361754;748219,67;6531503,03;0;447;63;C;670;369362;755120,55;6530244,39;0;I;0;ACCROCHE;1;1;20955;2504;15415;2266;17204;2461;19308;2514;20940;2443;21478;2431;20888;2698;28252;2696;32984;2222;21132;2566;19523;2725;15926;2772;17892;2262;63;ASF
ZBmbOmG_section1_pt7rUqr9QQ_209;02/01/2018;A0089;948;447;63;C;670;369362;755120,55;6530244,39;0;448;42;C;618;370310;755772,34;6529612,81;0;I;0;ACCROCHE;1;1;20955;2504;15415;2266;17204;2461;19308;2514;20940;2443;21478;2431;20888;2698;28252;2696;32984;2222;21132;2566;19523;2725;15926;2772;17892;2262;42;ASF
ZBmbOmG_section2_pt7rUqr9QQ_209;02/01/2018;A0089;87;448;42;C;618;370310;755772,34;6529612,81;0;448;42;C;705;370397;755820,83;6529536,5;0;I;0;ACCROCHE;1;1;20955;2504;15415;2266;17204;2461;19308;2514;20940;2443;21478;2431;20888;2698;28252;2696;32984;2222;21132;2566;19523;2725;15926;2772;17892;2262;63;ASF
ZBmbOmG_section3_pt7rUqr9QQ_209;02/01/2018;A0089;153;448;42;C;705;370397;755820,83;6529536,5;0;448;42;C;858;370550;755894,7;6529407,53;0;I;0;ACCROCHE;1;1;20955;2504;15415;2266;17204;2461;19308;2514;20940;2443;21478;2431;20888;2698;28252;2696;32984;2222;21132;2566;19523;2725;15926;2772;17892;2262;42;ASF
ZBmbOmG_section4_pt7rUqr9QQ_209;02/01/2018;A0089;51;448;42;C;858;370550;755894,7;6529407,53;0;448;42;C;909;370601;755919,99;6529356,91;0;I;0;ACCROCHE;1;1;20955;2504;15415;2266;17204;2461;19308;2514;20940;2443;21478;2431;20888;2698;28252;2696;32984;2222;21132;2566;19523;2725;15926;2772;17892;2262;63;ASF
ZBmbOmG_section5_pt7rUqr9QQ_209;02/01/2018;A0089;206;448;42;C;909;370601;755919,99;6529356,91;0;449;42;C;115;370807;755986,63;6529197,13;0;I;0;ACCROCHE;1;1;20955;2504;15415;2266;17204;2461;19308;2514;20940;2443;21478;2431;20888;2698;28252;2696;32984;2222;21132;2566;19523;2725;15926;2772;17892;2262;42;ASF
ZBmbOmG_section6_pt7rUqr9QQ_209;02/01/2018;A0089;725;449;42;C;115;370807;755986,63;6529197,13;0;449;42;C;840;371532;756291,85;6528582,78;0;I;0;ACCROCHE;1;1;20955;2504;15415;2266;17204;2461;19308;2514;20940;2443;21478;2431;20888;2698;28252;2696;32984;2222;21132;2566;19523;2725;15926;2772;17892;2262;63;ASF
ZBmbOmG_section7_pt7rUqr9QQ_209;02/01/2018;A0089;5705;449;42;C;840;371532;756291,85;6528582,78;0;455;42;C;545;377237;761364,65;6528497,37;0;I;0;ACCROCHE;1;1;20955;2504;15415;2266;17204;2461;19308;2514;20940;2443;21478;2431;20888;2698;28252;2696;32984;2222;21132;2566;19523;2725;15926;2772;17892;2262;42;ASF
pt7rUqr9QQ_210;02/01/2018;A0089;22000;455;42;C;545;377237;761364,65;6528497,37;0;477;42;C;545;399237;781050,82;6529140,19;0;I;0;ACCROCHE;1;1;20995;2524;15455;2270;17230;2481;19337;2530;20967;2463;21498;2445;20954;2724;28343;2722;32965;2236;21199;2593;19558;2754;15986;2790;17925;2287;42;ASF
pt7rUqr9QQ_211;02/01/2018;A0089;7087;477;42;C;545;399237;781050,82;6529140,19;0;484;42;C;632;406324;786416,19;6525058,24;0;I;0;ACCROCHE;1;1;22120;2658;16521;2389;18308;2611;20552;2660;22242;2610;22728;2593;22302;2899;29574;2884;33888;2357;22362;2702;20661;2882;16972;2910;18815;2408;42;ASF
pt7rUqr9QQ_212;02/01/2018;A0089;5822;484;42;C;632;406324;786416,19;6525058,24;0;489;42;C;854;412146;790509,94;6527013,25;0;I;0;ACCROCHE;1;1;18824;2567;14462;2374;15624;2453;17672;2581;18695;2544;18718;2489;19158;2819;23957;2809;25958;2207;19780;2720;18626;2930;16084;2682;16789;2201;42;ASF
pt7rUqr9QQ_213;02/01/2018;A0089;18141;489;42;C;854;412146;790509,94;6527013,25;0;507;42;C;995;430287;806765,97;6530243,57;0;I;0;ACCROCHE;1;1;17027;1259;12506;957;13874;1028;15630;1145;16618;1182;16593;1191;16914;1376;21911;1412;24141;1147;18010;1448;16928;1513;14860;1486;15974;1218;42;ASF
ZBmbOmG_section1_pt7rUqr9QQ_213;02/01/2018;A0089;4461;507;42;C;995;430287;806765,97;6530243,57;0;512;69;C;456;434748;809147,09;6533050,78;0;I;0;ACCROCHE;1;1;17027;1259;12506;957;13874;1028;15630;1145;16618;1182;16593;1191;16914;1376;21911;1412;24141;1147;18010;1448;16928;1513;14860;1486;15974;1218;69;ASF
pt7rUqr9QQ_214;02/01/2018;A0089;9847;512;69;C;456;434748;809147,09;6533050,78;0;522;69;C;303;444595;818047,46;6531628,85;0;I;0;ACCROCHE;1;1;18814;1730;13988;1365;15332;1449;17411;1596;18822;1670;18708;1672;19370;1943;23989;1964;25643;1557;19700;1953;18607;2069;16448;1926;17387;1594;69;ASF
pt7rUqr9QQ_215;02/01/2018;A0089;12871;522;69;C;303;444595;818047,46;6531628,85;0;535;69;C;174;457466;829845,88;6528800,81;0;I;0;ACCROCHE;1;1;22060;1862;17045;1427;18385;1524;21051;1751;22432;1805;22303;1805;23395;2105;27496;2118;28105;1667;23488;2108;22520;2271;19327;2081;18831;1677;69;ASF
pt7rUqr9QQ_216;02/01/2018;A0089;2642;535;69;C;174;457466;829845,88;6528800,81;0;537;69;C;816;460108;830854,6;6526546,45;0;I;0;ACCROCHE;2;2;38395;2346;28996;1617;30401;1775;36733;2216;38694;2285;38620;2288;41067;2690;43933;2753;41607;2149;41129;2675;41086;2853;38337;2645;39493;2173;69;ASF
pt7rUqr9QQ_217;02/01/2018;A0089;1219;537;69;C;816;460108;830854,6;6526546,45;0;539;69;C;35;461327;831762,06;6525881,15;0;I;0;ACCROCHE;2;2;44987;3167;32855;1706;34122;1900;42044;2373;44403;2437;44271;2393;47128;2874;50633;3735;47990;3691;49642;4295;49977;4436;46999;4188;48049;3760;69;ASF
nj4zYi2a8b_110;02/01/2018;A0005;6732;0;77;C;0;0;673326,69;6832720,47;0;6;77;C;732;6732;679850,48;6831696,57;0;I;0;ACCROCHE;1;1;18454;2732;16263;2629;16885;2763;17173;2762;19159;2659;18913;2646;19651;2942;21172;2881;18817;2309;18608;2710;18854;3088;16757;2975;19051;2434;77;APRR
nj4zYi2a8b_111;02/01/2018;A0005;7259;6;77;C;732;6732;679850,48;6831696,57;0;13;77;C;991;13991;684887,85;6826591,33;0;I;0;ACCROCHE;1;1;20112;2819;17711;2672;18567;2837;18913;2908;21199;2769;20489;2721;21231;3059;23054;2941;20479;2325;20140;2741;20488;3172;18306;3117;20637;2583;77;APRR
nj4zYi2a8b_112;02/01/2018;A0005;17477;13;77;C;991;13991;684887,85;6826591,33;0;31;77;C;468;31468;695806,06;6813081,55;0;I;0;ACCROCHE;1;1;19031;2824;16566;2671;17523;2838;17820;2902;20292;2795;19333;2727;20059;3054;22034;2933;19695;2329;18972;2746;19324;3181;17145;3130;19469;2590;77;APRR
nj4zYi2a8b_113;02/01/2018;A0005;7525;31;77;C;468;31468;695806,06;6813081,55;0;38;77;C;993;38993;701608,98;6808457,39;0;I;0;ACCROCHE;1;1;16511;2620;14090;2486;15173;2630;15310;2690;17819;2586;16692;2478;17183;2820;19600;2737;17861;2178;16282;2555;16551;2939;14511;2922;16926;2427;77;APRR
nj4zYi2a8b_114;02/01/2018;A0005;8332;38;77;C;993;38993;701608,98;6808457,39;0;47;77;C;325;47325;709825,97;6807720,86;0;I;0;ACCROCHE;1;1;14190;2216;11803;2075;13034;2143;12988;2264;15442;2171;14616;2125;14652;2426;17200;2312;15935;1865;13758;2172;14017;2456;12142;2490;14551;2095;77;APRR
Dm8OVIb_section1_nj4zYi2a8b_114;02/01/2018;A0005;1043;47;77;C;325;47325;709825,97;6807720,86;0;48;89;C;368;48368;710816,35;6807310,14;0;I;0;ACCROCHE;1;1;14190;2216;11803;2075;13034;2143;12988;2264;15442;2171;14616;2125;14652;2426;17200;2312;15935;1865;13758;2172;14017;2456;12142;2490;14551;2095;89;APRR
Dm8OVIb_section2_nj4zYi2a8b_114;02/01/2018;A0005;57;48;89;C;368;48368;710816,35;6807310,14;0;48;89;C;425;48425;710851,89;6807293,25;0;I;0;ACCROCHE;1;1;14190;2216;11803;2075;13034;2143;12988;2264;15442;2171;14616;2125;14652;2426;17200;2312;15935;1865;13758;2172;14017;2456;12142;2490;14551;2095;77;APRR
Dm8OVIb_section3_nj4zYi2a8b_114;02/01/2018;A0005;15514;48;89;C;425;48425;710851,89;6807293,25;0;63;89;C;939;63939;721729,43;6796579,09;0;I;0;ACCROCHE;1;1;14190;2216;11803;2075;13034;2143;12988;2264;15442;2171;14616;2125;14652;2426;17200;2312;15935;1865;13758;2172;14017;2456;12142;2490;14551;2095;89;APRR
nj4zYi2a8b_115;02/01/2018;A0005;24137;63;89;C;939;63939;721729,43;6796579,09;0;88;89;C;76;88076;744434,89;6793544,49;0;I;0;ACCROCHE;1;1;12400;2004;9697;1841;9769;2153;10207;1989;12741;1947;13076;1901;12996;2141;16785;2056;16439;1667;12589;1994;12002;2160;10251;2315;11957;1911;89;APRR
nj4zYi2a8b_116;02/01/2018;A0005;363;88;89;C;76;88076;744434,89;6793544,49;0;88;89;C;439;88439;744803,97;6793595,49;0;I;0;ACCROCHE;1;1;12021;1982;9465;1826;9543;2138;9911;1968;12290;1917;12613;1885;12553;2118;16286;2043;15999;1652;12153;1986;11624;2144;9937;2263;11605;1866;89;APRR
Dm8OVIb_section1_nj4zYi2a8b_116;02/01/2018;A0005;26676;88;89;C;439;88439;744803,97;6793595,49;0;115;10;C;115;115115;770171,07;6797223,85;0;I;0;ACCROCHE;1;1;12021;1982;9465;1826;9543;2138;9911;1968;12290;1917;12613;1885;12553;2118;16286;2043;15999;1652;12153;1986;11624;2144;9937;2263;11605;1866;10;APRR
nj4zYi2a8b_117;02/01/2018;A0005;16087;115;10;C;115;115115;770171,07;6797223,85;0;131;10;C;202;131202;783828,26;6791796,4;0;I;0;ACCROCHE;1;1;8112;1311;5634;1173;6338;1399;6638;1295;8354;1255;8690;1245;8347;1407;11252;1338;11741;1074;8108;1293;7556;1407;6470;1579;8007;1283;10;APRR
nj4zYi2a8b_118;02/01/2018;A0005;4098;131;10;C;202;131202;783828,26;6791796,4;0;135;10;C;300;135300;787625,23;6792747,94;0;I;0;ACCROCHE;1;1;9617;1548;6823;1397;7668;1642;8105;1534;9873;1487;10179;1476;9954;1677;13087;1581;13618;1268;9708;1543;9068;1665;7788;1843;9309;1486;10;APRR
nj4zYi2a8b_119;02/01/2018;A0005;22129;135;10;C;300;135300;787625,23;6792747,94;0;157;10;C;429;157429;807249,41;6787214,09;0;I;0;ACCROCHE;1;1;16682;3251;12254;2958;14744;3315;16552;3232;16809;3118;16130;3134;16450;3469;24168;3287;25823;2668;15682;3191;13915;3422;11751;3870;15529;3376;10;APRR
nj4zYi2a8b_120;02/01/2018;A0005;23620;157;10;C;429;157429;807249,41;6787214,09;0;181;10;C;49;181049;828758,21;6781139,67;0;I;0;ACCROCHE;1;1;16190;3246;11973;2950;14455;3299;16252;3215;16275;3097;15598;3165;15972;3524;23423;3272;25057;2643;15160;3176;13305;3418;11244;3856;15199;3368;10;APRR
Dm8OVIb_section1_nj4zYi2a8b_120;02/01/2018;A0005;1106;181;10;C;49;181049;828758,21;6781139,67;0;182;52;C;155;182155;829809,04;6780839,99;0;I;0;ACCROCHE;1;1;16190;3246;11973;2950;14455;3299;16252;3215;16275;3097;15598;3165;15972;3524;23423;3272;25057;2643;15160;3176;13305;3418;11244;3856;15199;3368;52;APRR
Dm8OVIb_section2_nj4zYi2a8b_120;02/01/2018;A0005;2940;182;52;C;155;182155;829809,04;6780839,99;0;185;10;C;95;185095;832763,39;6780586,31;0;I;0;ACCROCHE;1;1;16190;3246;11973;2950;14455;3299;16252;3215;16275;3097;15598;3165;15972;3524;23423;3272;25057;2643;15160;3176;13305;3418;11244;3856;15199;3368;10;APRR
nj4zYi2a8b_121;02/01/2018;A0005;930;185;10;C;95;185095;832763,39;6780586,31;0;186;10;C;25;186025;833511,52;6780020,02;0;I;0;ACCROCHE;1;1;16235;3311;11937;3027;14427;3375;16251;3292;16329;3169;15614;3192;15903;3533;23528;3340;25387;2687;15195;3246;13422;3503;11300;3946;15148;3442;10;APRR
Dm8OVIb_section1_nj4zYi2a8b_121;02/01/2018;A0005;22242;186;10;C;25;186025;833511,52;6780020,02;0;208;52;C;267;208267;853589,98;6773033,12;0;I;0;ACCROCHE;1;1;16235;3311;11937;3027;14427;3375;16251;3292;16329;3169;15614;3192;15903;3533;23528;3340;25387;2687;15195;3246;13422;3503;11300;3946;15148;3442;52;APRR
nj4zYi2a8b_122;02/01/2018;A0005;19833;208;52;C;267;208267;853589,98;6773033,12;0;228;52;C;100;228100;866053,82;6758632,41;0;I;0;ACCROCHE;1;1;17040;4671;12550;4502;15110;4929;17060;4863;17100;4668;16415;4595;16657;5086;24592;4766;26704;3798;15985;4663;14150;5047;11881;5064;15875;4122;52;APRR
nj4zYi2a8b_123;02/01/2018;A0005A;364;0;91;C;0;0;665760,68;6837382,35;0;0;91;C;364;364;665798,84;6836906,33;0;I;0;ACCROCHE;2;2;59981;4417;56394;4830;56410;4663;58998;4584;59225;4537;60307;3558;60340;3640;60374;4358;59954;4028;62587;4674;64149;5015;58838;4904;61891;4235;91;APRR
QawythN_section1_nj4zYi2a8b_123;02/01/2018;A0005A;1488;0;91;C;364;364;665798,84;6836906,33;0;1;77;C;850;1852;666638,36;6835730,96;0;I;0;ACCROCHE;2;2;59981;4417;56394;4830;56410;4663;58998;4584;59225;4537;60307;3558;60340;3640;60374;4358;59954;4028;62587;4674;64149;5015;58838;4904;61891;4235;77;APRR
nj4zYi2a8b_124;02/01/2018;A0005A;613;1;77;C;850;1852;666638,36;6835730,96;0;2;77;C;455;2465;667163,44;6835414,5;0;I;0;ACCROCHE;2;2;59981;4417;56394;4830;56410;4663;58998;4584;59225;4537;60307;3558;60340;3640;60374;4358;59954;4028;62587;4674;64149;5015;58838;4904;61891;4235;77;APRR
nj4zYi2a8b_125;02/01/2018;A0005A;626;2;77;C;455;2465;667163,44;6835414,5;0;3;77;C;80;3091;667699,85;6835090,9;0;I;0;ACCROCHE;2;2;54559;5203;54482;4524;45262;9286;47943;10376;52835;6771;59196;3885;61757;4007;56707;3726;48867;3100;52957;4921;59178;4362;56694;4150;58130;3695;77;APRR
nj4zYi2a8b_126;02/01/2018;A0005A;1620;3;77;C;80;3091;667699,85;6835090,9;0;4;77;C;700;4711;669097,78;6834256,51;0;I;0;ACCROCHE;2;2;54559;5203;54482;4524;45262;9286;47943;10376;52835;6771;59196;3885;61757;4007;56707;3726;48867;3100;52957;4921;59178;4362;56694;4150;58130;3695;77;APRR
nj4zYi2a8b_127;02/01/2018;A0005A;2062;4;77;C;700;4711;669097,78;6834256,51;0;6;77;C;760;6773;670910,03;6833279,25;0;I;0;ACCROCHE;2;2;38892;2623;37440;2048;31247;1134;39517;2784;40419;2711;38762;2986;42047;3065;39502;2912;35034;2297;40506;2871;41487;3112;39606;2980;40623;2472;77;APRR
rGgNsMWFVJ_128;02/01/2018;A0005A;2603;6;77;C;760;6773;670910,03;6833279,25;0;9;77;C;360;9376;673326,69;6832720,47;0;I;0;ACCROCHE;2;2;38892;2623;37440;2048;31247;1134;39517;2784;40419;2711;38762;2986;42047;3065;39502;2912;35034;2297;40506;2871;41487;3112;39606;2980;40623;2472;77;APRR
nj4zYi2a8b_129;02/01/2018;A0006;2043;44;77;N;440;36018;664266,34;6819482,33;0;46;77;C;483;38061;664551,84;6817517,89;0;I;0;ACCROCHE;2;2;41082;6717;36560;6728;40375;6779;43662;7350;46336;6945;41014;6729;40768;6980;44070;6286;45259;5555;38244;6568;39704;7285;35862;7157;40955;6272;77;APRR
nj4zYi2a8b_130;02/01/2018;A0006;14517;46;77;C;483;38061;664551,84;6817517,89;0;61;77;C;0;52578;669801,59;6804358,68;0;I;0;ACCROCHE;1;1;38855;5123;31823;4886;36356;4982;38554;5299;43623;5086;40564;5019;39056;5534;47273;5325;48572;4612;37262;5144;35481;5488;30728;5453;36569;4664;77;APRR
nj4zYi2a8b_131;02/01/2018;A0006;8690;61;77;C;0;52578;669801,59;6804358,68;0;69;77;C;690;61268;676332,01;6798994,3;0;I;0;ACCROCHE;1;1;36597;4877;29689;4668;34335;4745;36386;5064;41375;4870;38193;4794;36352;5254;44980;5045;46774;4368;34839;4914;32991;5195;28450;5175;34404;4442;77;APRR
nj4zYi2a8b_132;02/01/2018;A0006;3129;69;77;C;690;61268;676332,01;6798994,3;0;72;77;C;819;64397;678714,6;6797010,73;0;I;0;ACCROCHE;1;1;40486;5713;32989;5450;37693;5554;39994;5945;45646;5744;42336;5624;40597;6214;49462;5911;50876;5020;38839;5745;37058;6263;31940;5990;37976;5111;77;APRR
nj4zYi2a8b_133;02/01/2018;A0006;7855;72;77;C;819;64397;678714,6;6797010,73;0;80;77;C;674;72252;683288,21;6790675,32;0;I;0;ACCROCHE;1;1;37559;5476;30029;5234;34852;5344;37002;5712;42635;5502;39285;5401;37370;5980;46477;5682;48649;4812;35738;5494;33966;5970;29081;5719;35190;4877;77;APRR
rGgNsMWFVJ_134;02/01/2018;A0006;10368;80;77;C;674;72252;683288,21;6790675,32;0;91;77;C;42;82620;691541,88;6784209,91;0;I;0;ACCROCHE;1;1;23133;3206;18014;3058;22756;3116;24051;3335;26607;3188;23709;3148;21948;3444;29579;3330;33094;2892;20800;3181;19244;3382;16126;3417;21410;2985;77;APRR
rG3ZwuG_section1_rGgNsMWFVJ_134;02/01/2018;A0006;15173;91;77;C;42;82620;691541,88;6784209,91;0;106;45;C;215;97793;703630,24;6775827,96;0;I;0;ACCROCHE;1;1;23133;3206;18014;3058;22756;3116;24051;3335;26607;3188;23709;3148;21948;3444;29579;3330;33094;2892;20800;3181;19244;3382;16126;3417;21410;2985;45;APRR
rG3ZwuG_section2_rGgNsMWFVJ_134;02/01/2018;A0006;3872;106;45;C;215;97793;703630,24;6775827,96;0;110;89;C;87;101665;706617,23;6773414,43;0;I;0;ACCROCHE;1;1;23133;3206;18014;3058;22756;3116;24051;3335;26607;3188;23709;3148;21948;3444;29579;3330;33094;2892;20800;3181;19244;3382;16126;3417;21410;2985;89;APRR
rGgNsMWFVJ_135;02/01/2018;A0006;1013;110;89;C;87;101665;706617,23;6773414,43;0;111;89;C;100;102678;707355,2;6772723,95;0;I;0;ACCROCHE;1;1;22924;3351;17802;3201;22617;3277;23858;3460;26308;3329;23428;3297;21640;3601;29308;3471;33034;2976;20632;3361;19030;3561;15941;3579;21233;3113;89;APRR
rGgNsMWFVJ_136;02/01/2018;A0006;17000;111;89;C;100;102678;707355,2;6772723,95;0;128;89;C;100;119678;718213,7;6759824,03;0;I;0;ACCROCHE;1;1;30926;5068;23802;4808;30017;4974;31626;5225;34833;5030;31442;4930;29596;5461;39525;5260;43702;4442;28310;5020;26387;5461;22171;5499;29334;4716;89;APRR
rGgNsMWFVJ_137;02/01/2018;A0006;25560;128;89;C;100;119678;718213,7;6759824,03;0;153;89;C;660;145238;741016,69;6750689,49;0;I;0;ACCROCHE;1;1;29325;4969;22636;4722;28804;4872;30296;5114;33045;4954;29629;4854;27740;5343;37563;5132;41957;4330;26558;4924;24726;5427;20743;5362;27860;4605;89;APRR
rGgNsMWFVJ_138;02/01/2018;A0006;11311;153;89;C;660;145238;741016,69;6750689,49;0;164;89;C;971;156549;748638,36;6744537,2;0;I;0;ACCROCHE;1;1;27014;4833;20654;4612;26618;4764;28171;5038;30612;4905;27168;4712;25214;5266;35106;5020;39781;4186;24268;4844;22205;5205;18559;5146;25469;4323;89;APRR
rGgNsMWFVJ_139;02/01/2018;A0006;25163;164;89;C;971;156549;748638,36;6744537,2;0;190;89;C;134;181712;766330,88;6729217,07;0;I;0;ACCROCHE;1;1;28301;5025;21853;4810;27844;5016;29506;5293;31899;5039;28479;4919;26544;5471;36412;5244;41140;4383;25518;4992;23516;5385;19742;5284;26815;4489;89;APRR
rGgNsMWFVJ_140;02/01/2018;A0006;19338;190;89;C;134;181712;766330,88;6729217,07;0;209;89;C;472;201050;774828,71;6713046,86;0;I;0;ACCROCHE;1;1;28556;5069;22020;4844;28351;5044;29752;5312;32118;5067;28688;4965;26735;5523;36696;5315;41378;4405;25768;5068;23775;5447;19948;5336;27108;4523;89;APRR
rGgNsMWFVJ_141;02/01/2018;A0006;9728;209;89;C;472;201050;774828,71;6713046,86;0;219;89;C;200;210778;784048,85;6711347,62;0;I;0;ACCROCHE;1;1;28408;4651;22048;4401;28376;4632;29673;4828;31884;4633;28354;4522;26528;4976;36377;4789;41142;4035;25666;4804;23618;5026;19853;4949;27065;4243;89;APRR
rG3ZwuG_section1_rGgNsMWFVJ_141;02/01/2018;A0006;16163;219;89;C;200;210778;784048,85;6711347,62;0;235;21;C;363;226941;798494,24;6704699,36;0;I;0;ACCROCHE;1;1;28408;4651;22048;4401;28376;4632;29673;4828;31884;4633;28354;4522;26528;4976;36377;4789;41142;4035;25666;4804;23618;5026;19853;4949;27065;4243;21;APRR
nj4zYi2a8b_142;02/01/2018;A0006;29044;235;21;C;363;226941;798494,24;6704699,36;0;264;21;C;407;255985;817718,66;6684655,58;0;I;0;ACCROCHE;1;1;29082;4759;22675;4513;29045;4752;30309;4949;32530;4759;28979;4617;27265;5065;37089;4893;41822;4113;26403;4919;24350;5153;20522;5068;27681;4336;21;APRR
nj4zYi2a8b_143;02/01/2018;A0006;36650;264;21;C;407;255985;817718,66;6684655,58;0;301;21;C;57;292635;840560,33;6661604,9;0;I;0;ACCROCHE;1;1;24879;4301;19055;4051;25263;4293;26164;4469;27811;4293;24599;4194;22705;4618;32644;4417;37764;3685;22078;4458;19891;4634;16521;4587;23752;3933;21;APRR
nj4zYi2a8b_144;02/01/2018;A0006;3543;301;21;C;57;292635;840560,33;6661604,9;0;304;21;C;600;296178;841965,1;6659252,6;0;I;0;ACCROCHE;1;1;28646;4701;22635;4406;28835;4682;30067;4878;31556;4701;28337;4565;26871;5075;36458;4845;40776;4010;26135;4876;23953;5107;20504;5026;27339;4266;21;APRR
nj4zYi2a8b_145;02/01/2018;A0006;2180;304;21;C;600;296178;841965,1;6659252,6;0;306;21;C;780;298358;841291,96;6657249,93;0;I;0;ACCROCHE;1;1;56934;13598;43121;13210;50519;14171;54626;14255;59856;13809;56450;13664;58043;14879;79821;13923;84083;11355;56566;13528;48785;14513;40887;14294;49431;11698;21;APRR
nj4zYi2a8b_146;02/01/2018;A0006;7720;306;21;C;780;298358;841291,96;6657249,93;0;314;21;C;500;306078;838773,19;6650263,84;0;I;0;ACCROCHE;1;1;52257;12886;38890;12553;46315;13487;50056;13530;55125;13089;51604;12972;52863;14069;74933;13159;79830;10734;51433;12791;43698;13716;36131;13538;45201;11111;21;APRR
rG3ZwuG_section1_nj4zYi2a8b_146;02/01/2018;A0006;14470;314;21;C;500;306078;838773,19;6650263,84;0;328;71;C;970;320548;839206,2;6635427,66;0;I;0;ACCROCHE;1;1;52257;12886;38890;12553;46315;13487;50056;13530;55125;13089;51604;12972;52863;14069;74933;13159;79830;10734;51433;12791;43698;13716;36131;13538;45201;11111;71;APRR
nj4zYi2a8b_147;02/01/2018;A0006;6160;328;71;C;970;320548;839206,2;6635427,66;0;335;71;C;130;326708;839818,76;6629511,23;0;I;0;ACCROCHE;1;1;50574;13676;37028;13389;44660;14305;48237;14421;53358;13922;49956;13774;51210;15022;73481;14017;78768;11399;49601;13402;41897;14591;34285;14296;43388;11693;71;APRR
nj4zYi2a8b_148;02/01/2018;A0006;20290;335;71;C;130;326708;839818,76;6629511,23;0;355;71;C;420;346998;845450,78;6610714,48;0;I;0;ACCROCHE;1;1;48361;10590;35481;10225;43379;10940;46812;11208;51134;10712;47544;10639;48903;11497;70177;10863;74666;8915;47446;10482;39989;11297;32700;11104;41194;9278;71;APRR
nj4zYi2a8b_149;02/01/2018;A0006;25480;355;71;C;420;346998;845450,78;6610714,48;0;380;71;C;900;372478;841156,7;6587108,23;0;I;0;ACCROCHE;1;1;47728;10478;34925;10125;42870;10845;46146;11096;50512;10603;46935;10514;48213;11372;69551;10738;74070;8832;46795;10352;39325;11173;32013;10978;40483;9191;71;APRR
nj4zYi2a8b_150;02/01/2018;A0006;2155;380;71;C;900;372478;841156,7;6587108,23;0;383;71;C;55;374633;840480,89;6585076,11;0;I;0;ACCROCHE;1;1;48020;11341;35072;11055;43076;11801;46232;12038;50834;11492;47353;11377;48663;12336;70173;11635;74709;9534;47183;11186;39627;12117;32022;11770;40392;9848;71;APRR
nj4zYi2a8b_151;02/01/2018;A0006;8176;383;71;C;55;374633;840480,89;6585076,11;0;391;71;C;231;382809;837754;6577719,81;0;I;0;ACCROCHE;1;1;41308;10081;29302;9883;34676;10563;37866;10765;44358;10263;41544;10167;42959;11050;62169;10358;65839;8489;41495;9872;34405;10745;26959;10327;33174;8574;71;APRR
nj4zYi2a8b_152;02/01/2018;A0006;12639;391;71;C;231;382809;837754;6577719,81;0;403;71;C;870;395448;836524,77;6565504,37;0;I;0;ACCROCHE;1;1;48905;11675;36245;11493;42108;12370;45643;12498;52667;11905;49523;11729;51559;12859;70651;12058;73303;9829;49436;11342;42320;12398;33069;11838;39397;9892;71;APRR
rG3ZwuG_section1_nj4zYi2a8b_152;02/01/2018;A0006;8630;403;71;C;870;395448;836524,77;6565504,37;0;412;69;C;500;404078;835243,57;6557165,93;0;I;0;ACCROCHE;1;1;48905;11675;36245;11493;42108;12370;45643;12498;52667;11905;49523;11729;51559;12859;70651;12058;73303;9829;49436;11342;42320;12398;33069;11838;39397;9892;69;APRR
nj4zYi2a8b_153;02/01/2018;A0006;8950;412;69;C;500;404078;835243,57;6557165,93;0;421;69;C;450;413028;833434,78;6548516,71;0;I;0;ACCROCHE;1;1;57451;12018;44416;11817;50199;12680;54467;12828;61570;12252;58192;12066;61263;13234;79630;12467;80078;10042;58867;11684;51819;12834;41377;12224;46612;10192;69;APRR
nj4zYi2a8b_154;02/01/2018;A0006;5090;421;69;C;450;413028;833434,78;6548516,71;0;426;69;C;540;418118;834397,47;6543601,12;0;I;0;ACCROCHE;1;1;60734;12226;47618;12005;53290;12883;57976;13049;64991;12467;61443;12276;65085;13486;82823;12698;82350;10224;62519;11908;55659;13077;44565;12399;49577;10350;69;APRR
