"objetID";"dateReferentiel";"route";"longueur";"prD";"depPrD";"concessionPrD";"absD";"cumulD";"xD";"yD";"zD";"prF";"depPrF";"concessionPrF";"absF";"cumulF";"xF";"yF";"zF";"cote";"voie";"accrochage";"CodeMacroSection";"MacroSectionEquipee";"NomStationRef";"CodeSiredoStationRef";"TypeStationRef";"TypeStationRef_lib";"DateStationRef";"IndiceNational";"sectionnement_gestionnaire"
"Obx54ySqFt_6217";"2019-01-01";"N0079";"6454";"71";"71";"N";"370";"158363";"833209,64";"6582793,11";"0";"78";"71";"C";"0";"164817";"837262,67";"6577836,29";"0";"I";"0";"ACCROCHE";"N0079_M11";"1";"PRISSE";"MXS71.N";"2";"QT, TT, VT, LC, VC";"2015-01-01";"1";"DIRCE"
"Obx54ySqFt_6218";"2019-01-01";"N0080";"27741";"11";"71";"N";"0";"0";"840599,55";"6630360,78";"0";"39";"71";"N";"300";"27741";"813987,23";"6628751,94";"0";"I";"0";"ACCROCHE";"N0080_M1";"1";"LES_BAUDOTS";"MXS71.W";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRCE"
"Obx54ySqFt_6219";"2019-01-01";"N0082";"14796";"0";"42";"N";"0";"0";"787874,43";"6541314,68";"0";"15";"42";"N";"400";"14796";"790335,73";"6527972,37";"0";"I";"0";"ACCROCHE";"N0082_M1";"1";"NEULISE";"MYL42.Y";"2";"QT, TT, VT, LC, VC";"2017-02-02";"0";"DIRCE"
"Obx54ySqFt_6220";"2019-01-01";"N0083";"7436";"57";"39";"N";"0";"0";"899740,56";"6641236,13";"0";"65";"39";"N";"180";"7436";"906129,8";"6642212,04";"0";"I";"0";"ACCROCHE";"N0083_M1";"1";"POLIGNY";"MXJ39.I";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRE"
"Obx54ySqFt_6221";"2019-01-01";"N0083";"17578";"65";"39";"N";"180";"7436";"906129,8";"6642212,04";"0";"83";"39";"N";"855";"25014";"913498,51";"6656807,72";"0";"I";"0";"ACCROCHE";"N0083_M2";"1";"BUVILLY";"MXJ39.H";"2";"QT, TT, VT, LC, VC";"2019-06-01";"1";"DIRE"
"Obx54ySqFt_6222";"2019-01-01";"N0083";"4488";"83";"39";"N";"855";"25014";"913498,51";"6656807,72";"0";"0";"25";"N";"0";"29502";"916212,76";"6660235,08";"0";"I";"0";"ACCROCHE";"N0083_M3";"1";"GRANGE DE VAIVRE";"MXJ39.G";"2";"QT, TT, VT, LC, VC";"2018-07-12";"0";"DIRE"
"Obx54ySqFt_6223";"2019-01-01";"N0083";"21746";"0";"25";"N";"0";"29502";"916212,76";"6660235,08";"0";"22";"25";"N";"370";"51248";"924450,04";"6679318,9";"0";"I";"0";"ACCROCHE";"N0083_M4";"1";"BUSY";"MXD25.O";"2";"QT, TT, VT, LC, VC";"2015-07-01";"0";"DIRE"
"Obx54ySqFt_6224";"2019-01-01";"N0083";"6005";"22";"25";"N";"370";"51248";"924450,04";"6679318,9";"0";"28";"25";"N";"475";"57253";"926985,25";"6683214,49";"0";"I";"0";"ACCROCHE";"N0083_M5";"1";"BEURE";"MXD25.K";"3";"QT, TT, VT, LC, VC, KC";"2019-06-01";"1";"DIRE"
"Obx54ySqFt_6225";"2019-01-01";"N0083";"10563";"58";"68";"N";"0";"57264";"1024622,23";"6789352,13";"0";"68";"68";"N";"1006";"67827";"1026800,86";"6799183,29";"0";"I";"0";"ACCROCHE";"N0083_M6";"1";"OSTHEIM_SUD";"MZR68.B";"1";"QT, TT";"2018-10-01";"1";"DIRE"
"Obx54ySqFt_6226";"2019-01-01";"N0085";"8462";"50";"38";"N";"-750";"3";"911690,37";"6450863,5";"0";"56";"38";"N";"274";"8465";"917565,9";"6446400,85";"0";"I";"0";"ACCROCHE";"N0085_M1";"1";"CHAMPAGNIER";"MYI38.F";"2";"QT, TT, VT, LC, VC";"1992-01-22";"1";"DIRCE"
"Obx54ySqFt_6227";"2019-01-01";"N0085";"20013";"56";"38";"N";"314";"8505";"917582,69";"6446340,56";"0";"76";"38";"N";"70";"28518";"919673,22";"6428116,8";"0";"I";"0";"ACCROCHE";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED"
"Obx54ySqFt_6228";"2019-01-01";"N0085";"47257";"78";"38";"N";"928";"32590";"920959,42";"6426372,6";"0";"22";"05";"N";"651";"79847";"943450,3";"6402035,8";"0";"I";"0";"ACCROCHE";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED"
"Obx54ySqFt_6229";"2019-01-01";"N0085";"10630";"22";"05";"N";"651";"79847";"943450,3";"6402035,8";"0";"33";"05";"N";"328";"90477";"944511,3";"6392538,24";"0";"I";"0";"ACCROCHE";"N0085_M6";"1";"COL_BAYARD";"MMA05.i";"2";"QT, TT, VT, LC, VC";"2014-01-01";"1";"DIRMED"
"Obx54ySqFt_6230";"2019-01-01";"N0085";"10352";"40";"05";"N";"964";"98927";"942476,93";"6386675,12";"0";"51";"05";"N";"523";"109279";"941231,47";"6376712,04";"0";"I";"0";"ACCROCHE";"N0085_M10";"1";"GAP_SUD_N85";"MMH05.N";"3";"QT, TT, VT, LC, VC, KC";"2017-01-01";"1";"DIRMED"
"Obx54ySqFt_6231";"2019-01-01";"N0085";"801";"51";"05";"N";"523";"109279";"941231,47";"6376712,04";"0";"52";"05";"N";"326";"110080";"940950,6";"6376084,12";"0";"I";"0";"ACCROCHE";"N0085_M11";"1";"LA_SAULCE";"MMH05.T";"2";"QT, TT, VT, LC, VC";"2001-02-01";"1";"DIRMED"
"Obx54ySqFt_6232";"2019-01-01";"N0085";"3147";"16";"04";"N";"0";"110080";"938333,57";"6340963,37";"0";"19";"04";"N";"155";"113227";"940517,47";"6338723,23";"0";"I";"0";"ACCROCHE";"N0085_M12";"1";"CHATEAU_ARNOUX";"MME04.A";"2";"QT, TT, VT, LC, VC";"2015-01-01";"1";"DIRMED"
"Obx54ySqFt_6233";"2019-01-01";"N0085";"6652";"21";"04";"N";"291";"115346";"941038,51";"6336788,03";"0";"27";"04";"N";"885";"121998";"943943,76";"6332143,59";"0";"I";"0";"ACCROCHE";"N0085_M14";"1";"L_ESCALE";"MME04.G";"1";"QT, TT";"1992-11-30";"1";"DIRMED"
"Obx54ySqFt_6234";"2019-01-01";"N0085";"8165";"27";"04";"N";"885";"121998";"943943,76";"6332143,59";"0";"36";"04";"N";"220";"130163";"951324,71";"6332511,17";"0";"I";"0";"ACCROCHE";"N0085_M15";"1";"MALLEMOISSON";"MMA04.L";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"1993-01-25";"1";"DIRMED"
"Obx54ySqFt_6235";"2019-01-01";"N0085";"5355";"36";"04";"N";"220";"130163";"951324,71";"6332511,17";"0";"41";"04";"N";"630";"135518";"955345,87";"6335825,34";"0";"I";"0";"ACCROCHE";"N0085_M16";"1";"AIGLUN";"MME04.T";"1";"QT, TT";"2017-01-01";"0";"DIRMED"
"Obx54ySqFt_6236";"2019-01-01";"N0085";"26093";"47";"04";"N";"290";"138873";"957231,09";"6336283,45";"0";"75";"04";"N";"105";"164966";"970142,2";"6322750,37";"0";"I";"0";"ACCROCHE";"N0085_M21";"1";"BARREME";"MME04.S";"2";"QT, TT, VT, LC, VC";"2017-01-01";"1";"DIRMED"
"Obx54ySqFt_6237";"2019-01-01";"N0086";"1978";"0";"84";"N";"0";"0";"835895,38";"6354064,34";"0";"1";"84";"N";"929";"1978";"834125,29";"6353341,33";"0";"I";"0";"ACCROCHE";"N0086_M1";"1";"LAMOTTE";"MMV84.H";"2";"QT, TT, VT, LC, VC";"2017-01-01";"1";"DIRMED"
"Obx54ySqFt_6238";"2019-01-01";"N0086";"4579";"1";"84";"N";"929";"1978";"834125,29";"6353341,33";"0";"5";"30";"N";"630";"6557";"831097,64";"6350439,04";"0";"I";"0";"ACCROCHE";"N0086_M2";"1";"DEV_PT_ST_ESPRIT";"Mmg30 .d ";"2";"QT, TT, VT, LC, VC";"2011-01-01";"0";"DIRMED"
"Obx54ySqFt_6239";"2019-01-01";"N0086";"7367";"5";"30";"N";"630";"6557";"831097,64";"6350439,04";"0";"12";"30";"N";"720";"13924";"829492";"6343433,98";"0";"I";"0";"ACCROCHE";"N0086_M3";"1";"BAGNOLS_NORD";"MMG30.T";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRMED"
"Obx54ySqFt_6240";"2019-01-01";"N0088";"5852";"30";"42";"N";"-510";"1";"817040,65";"6486374,13";"0";"34";"42";"N";"840";"5853";"812570,21";"6482951,77";"0";"I";"0";"ACCROCHE";"N0088_M1";"1";"N88_VARIZELLE";"MYL42.E";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRCE"
"Obx54ySqFt_6241";"2019-01-01";"N0088";"1075";"51";"42";"N";"300";"22212";"799615,71";"6476271,2";"0";"0";"43";"N";"0";"23287";"799439,94";"6475230,28";"0";"I";"0";"ACCROCHE";"N0088_M5";"1";"CHAZEAU";"MYL42.Q";"2";"QT, TT, VT, LC, VC";"2010-01-01";"1";"DIRCE"
"Obx54ySqFt_6242";"2019-01-01";"N0088";"15735";"0";"43";"N";"0";"23287";"799439,94";"6475230,28";"0";"16";"43";"N";"0";"39022";"790686,52";"6464602,12";"0";"I";"0";"ACCROCHE";"N0088_M6";"1";"MONISTROL";"MYH43C";"2";"QT, TT, VT, LC, VC";"2014-01-01";"0";"DIRMC"
"Obx54ySqFt_6243";"2019-01-01";"N0088";"26511";"16";"43";"N";"0";"39022";"790686,52";"6464602,12";"0";"42";"43";"N";"769";"65533";"782756,14";"6442770,58";"0";"I";"0";"ACCROCHE";"N0088_M7";"1";"BALDESNEIGES";"MYH43.A / MYH43.X";"2";"QT, TT, VT, LC, VC";"2015-01-01";"1";"DIRMC"
"Obx54ySqFt_6244";"2019-01-01";"N0088";"18886";"42";"43";"N";"769";"65533";"782756,14";"6442770,58";"0";"61";"43";"N";"740";"84419";"770300,41";"6435569,39";"0";"I";"0";"ACCROCHE";"N0088_M8";"1";"BRUNELET";"MYH43.E";"2";"QT, TT, VT, LC, VC";"2018-06-07";"0";"DIRMC"
"Obx54ySqFt_6245";"2019-01-01";"N0088";"22621";"73";"43";"N";"700";"91297";"766444,53";"6430683,92";"0";"95";"43";"N";"1000";"113918";"770299,3";"6409594,6";"0";"I";"0";"ACCROCHE";"N0088_M10";"1";"LE_FANGEAS";"MYH43.F";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMC"
"Obx54ySqFt_6246";"2019-01-01";"N0088";"54223";"95";"43";"N";"1000";"113918";"770299,3";"6409594,6";"0";"49";"48";"N";"885";"168141";"740625,9";"6380834,35";"0";"I";"0";"ACCROCHE";"N0088_M13";"1";"LANGOGNE";"MMZ48.F";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"2014-01-01";"1";"DIRMC"
"Obx54ySqFt_6247";"2019-01-01";"N0088";"5284";"53";"48";"N";"185";"171426";"738345,56";"6379724,54";"0";"58";"48";"N";"619";"176710";"736390,08";"6376045,27";"0";"I";"0";"ACCROCHE";"N0088_M19";"1";"MENDE_SUD";"MMZ48.L";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRMC"
"Obx54ySqFt_6248";"2019-01-01";"N0088";"26279";"58";"48";"N";"619";"176710";"736390,08";"6376045,27";"0";"2";"12";"N";"800";"202989";"704937,45";"6359453,64";"0";"I";"0";"ACCROCHE";"N0088_M20";"1";"BALSIEGES";"MMZ48.G";"1";"QT, TT";"2015-01-01";"1";"DIRMC"
"Obx54ySqFt_6249";"2019-01-01";"N0088";"22107";"2";"12";"N";"800";"202989";"704937,45";"6359453,64";"0";"24";"12";"N";"290";"225096";"686181,76";"6365144,26";"0";"I";"0";"ACCROCHE";"N0088_M23";"1";"VARES";"MBE12.G";"2";"QT, TT, VT, LC, VC";"2014-01-01";"1";"DIRSO"
"Obx54ySqFt_6250";"2019-01-01";"N0088";"18151";"24";"12";"N";"290";"225096";"686181,76";"6365144,26";"0";"42";"12";"N";"390";"243247";"671084,62";"6363909,97";"0";"I";"0";"ACCROCHE";"N0088_M24";"1";"GAGES";"MBE12.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRSO"
"Obx54ySqFt_6251";"2019-01-01";"N0088";"4780";"42";"12";"N";"390";"243247";"671084,62";"6363909,97";"0";"47";"12";"N";"0";"248027";"666890,16";"6363661,91";"0";"I";"0";"ACCROCHE";"N0088_M25";"1";"SAINT MARC2";"MBE12.N";"2";"QT, TT, VT, LC, VC";"2017-05-25";"1";"DIRSO"
"Obx54ySqFt_6252";"2019-01-01";"N0088";"1740";"47";"12";"N";"0";"248027";"666890,16";"6363661,91";"0";"48";"12";"N";"660";"249767";"665672,05";"6362576,4";"0";"I";"0";"ACCROCHE";"N0088_M26";"1";"LES MOUTIERS";"MBE12.T";"1";"QT, TT";"2014-01-01";"1";"DIRSO"
"Obx54ySqFt_6253";"2019-01-01";"N0088";"4762";"48";"12";"N";"660";"249767";"665672,05";"6362576,4";"0";"53";"12";"N";"0";"254529";"664728,21";"6358941,99";"0";"I";"0";"ACCROCHE";"N0088_M27";"1";"SAINT CLOUD";"MBE12.U";"1";"QT, TT";"2017-01-01";"0";"DIRSO"
"Obx54ySqFt_6254";"2019-01-01";"N0088";"12891";"53";"12";"N";"0";"254529";"664728,21";"6358941,99";"0";"68";"12";"N";"15";"267420";"654586,65";"6353290,99";"0";"I";"0";"ACCROCHE";"N0088_M29";"1";"LE_LAC";"MBE12.B";"3";"QT, TT, VT, LC, VC, KC";"2017-01-01";"1";"DIRSO"
"Obx54ySqFt_6255";"2019-01-01";"N0088";"31176";"68";"12";"N";"15";"267420";"654586,65";"6353290,99";"0";"9";"81";"N";"905";"298596";"639139,59";"6331552,46";"0";"I";"0";"ACCROCHE";"N0088_M30";"1";"DEVIATION DE NAUCELLE";"MBE12.W";"2";"QT, TT, VT, LC, VC";"2017-07-02";"0";"DIRSO"
"Obx54ySqFt_6256";"2019-01-01";"N0088";"11503";"9";"81";"N";"905";"298596";"639139,59";"6331552,46";"0";"25";"81";"N";"430";"310099";"633512,5";"6322134,72";"0";"I";"0";"ACCROCHE";"N0088_M32";"1";"CARMAUX";"MBT81.I";"2";"QT, TT, VT, LC, VC";"2006-01-01";"0";"DIRSO"
"Obx54ySqFt_6257";"2019-01-01";"N0088";"7568";"25";"81";"N";"430";"310099";"633512,5";"6322134,72";"0";"32";"81";"N";"979";"317667";"632558,68";"6316689,7";"0";"I";"0";"ACCROCHE";"N0088_M33";"1";"LA TETE";"MBT81.G";"2";"QT, TT, VT, LC, VC";"2005-03-23";"1";"DIRSO"
"Obx54ySqFt_6258";"2019-01-01";"N0088";"13282";"32";"81";"N";"979";"317667";"632558,68";"6316689,7";"0";"43";"81";"N";"354";"330949";"623969,5";"6313177,76";"0";"I";"0";"ACCROCHE";"N0088_M34";"1";"ROCADE_ALBI 2";"MBT81.M";"2";"QT, TT, VT, LC, VC";"2017-07-21";"0";"DIRSO"
"Obx54ySqFt_6259";"2019-01-01";"N0089";"8211";"33";"33";"N";"0";"1077";"441165,54";"6424395,02";"0";"39";"33";"N";"340";"9288";"433523,02";"6425709,71";"0";"I";"0";"ACCROCHE";"N0089_M1";"1";"S80 (SENAU)";"MBg33.D";"2";"QT, TT, VT, LC, VC";"2012-01-01";"0";"DIRA"
"Obx54ySqFt_6260";"2019-01-01";"N0089";"10911";"39";"33";"N";"340";"9288";"433523,02";"6425709,71";"0";"50";"33";"N";"260";"20199";"423119,22";"6424888,09";"0";"I";"0";"ACCROCHE";"N0089_M2";"1";"S81 (MONTUSSAN)";"MBG33.L";"2";"QT, TT, VT, LC, VC";"2010-01-01";"1";"DIRA"
"Obx54ySqFt_6261";"2019-01-01";"N0090";"3454";"20";"73";"N";"0";"0";"960532,06";"6511145,28";"0";"23";"73";"N";"980";"3454";"963627,91";"6512667,75";"0";"I";"0";"ACCROCHE";"N0090_M1";"1";"GILLY/ISERE";"MYS73.A";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRCE"
"Obx54ySqFt_6262";"2019-01-01";"N0090";"25998";"23";"73";"N";"980";"3454";"963627,91";"6512667,75";"0";"50";"73";"N";"0";"29452";"975568,98";"6493026,89";"0";"I";"0";"ACCROCHE";"N0090_M2";"1";"CEVINS";"MYS73.E";"2";"QT, TT, VT, LC, VC";"2015-01-01";"0";"DIRCE"
"Obx54ySqFt_6263";"2019-01-01";"N0090";"14457";"50";"73";"N";"0";"29452";"975568,98";"6493026,89";"0";"64";"73";"N";"690";"43909";"985060,21";"6501631,47";"0";"I";"0";"ACCROCHE";"N0090_M3";"1";"PT DE LA TOUR";"MYs73.F";"2";"QT, TT, VT, LC, VC";"2015-01-01";"1";"DIRCE"
"Obx54ySqFt_6264";"2019-01-01";"N0090";"10970";"64";"73";"N";"690";"43909";"985060,21";"6501631,47";"0";"75";"73";"N";"968";"54879";"992898,35";"6507968,46";"0";"I";"0";"ACCROCHE";"N0090_M4";"1";"BONCONSEIL";"MYS73.Q";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRCE"
"Obx54ySqFt_6265";"2019-01-01";"N0094";"9846";"72";"05";"N";"245";"2085";"946593,24";"6390644,86";"0";"82";"05";"N";"90";"11931";"955709,17";"6389660,56";"0";"I";"0";"ACCROCHE";"N0094_M1";"1";"GAP_EST_N94";"MMH05.Q";"2";"QT, TT, VT, LC, VC";"2016-01-01";"1";"DIRMED"
"Obx54ySqFt_6266";"2019-01-01";"N0094";"24213";"82";"05";"N";"90";"11931";"955709,17";"6389660,56";"0";"108";"05";"N";"800";"36144";"976736,09";"6389368,52";"0";"I";"0";"ACCROCHE";"N0094_M2";"1";"MONTGARDIN";"MMH05.G";"2";"QT, TT, VT, LC, VC";"2016-01-01";"1";"DIRMED"
"Obx54ySqFt_6267";"2019-01-01";"N0094";"5342";"108";"05";"N";"800";"36144";"976736,09";"6389368,52";"0";"114";"05";"N";"440";"41486";"978817,48";"6393759,32";"0";"I";"0";"ACCROCHE";"N0094_M3";"1";"EMBRUN_NORD";"MMH05.H";"2";"QT, TT, VT, LC, VC";"1991-02-22";"0";"DIRMED"
"Obx54ySqFt_6268";"2019-01-01";"N0094";"12855";"114";"05";"N";"440";"41486";"978817,48";"6393759,32";"0";"128";"05";"N";"350";"54341";"986443,5";"6402828,6";"0";"I";"0";"ACCROCHE";"N0094_M4";"1";"GUILLESTRE_N94";"MMH05.S";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"2017-01-01";"1";"DIRMED"
"Obx54ySqFt_6269";"2019-01-01";"N0094";"15585";"128";"05";"N";"350";"54341";"986443,5";"6402828,6";"0";"144";"05";"N";"520";"69926";"981660,87";"6416923,75";"0";"I";"0";"ACCROCHE";"N0094_M5";"1";"L_ARGENTIERE";"MMH05.M";"2";"QT, TT, VT, LC, VC";"1991-12-01";"1";"DIRMED"
"Obx54ySqFt_6270";"2019-01-01";"N0094";"14254";"144";"05";"N";"520";"69926";"981660,87";"6416923,75";"0";"159";"05";"N";"79";"84180";"986485,72";"6428316,56";"0";"I";"0";"ACCROCHE";"N0094_M6";"1";"CHAMANDRIN (EX PRELLES)";"MMH05.I";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRMED"
"Obx54ySqFt_6271";"2019-01-01";"N0094";"10151";"162";"05";"N";"412";"87563";"987947,67";"6429315,29";"0";"172";"05";"N";"580";"97714";"993332,45";"6432477,13";"0";"I";"0";"ACCROCHE";"N0094_M10";"1";"COL_MONTGENEVR";"MMH05.P";"3";"QT, TT, VT, LC, VC, KC";"1992-10-12";"0";"DIRMED"
"Obx54ySqFt_6272";"2019-01-01";"N0094";"2321";"172";"05";"N";"580";"97714";"993332,45";"6432477,13";"0";"174";"05";"N";"834";"100035";"995310,7";"6433295,22";"0";"I";"0";"ACCROCHE";"N0094_M11";"1";"PAF_MONTGENEVR";"MMH05.K";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRMED"
"Obx54ySqFt_6273";"2019-01-01";"N0100";"5296";"2";"30";"N";"0";"0";"828251,61";"6316936,02";"0";"7";"30";"N";"880";"5296";"832991,6";"6318754,45";"0";"I";"0";"ACCROCHE";"N0100_M2";"1";"ESTEZARGUES";"MMg30.B";"2";"QT, TT, VT, LC, VC";"2011-01-01";"1";"DIRMED"
"Obx54ySqFt_6274";"2019-01-01";"N0100";"7910";"7";"30";"N";"880";"5296";"832991,6";"6318754,45";"0";"15";"30";"N";"800";"13206";"840199";"6319237,48";"0";"I";"0";"ACCROCHE";"N0100_M3";"1";"ROCHEFORT";"MMG30.Y";"2";"QT, TT, VT, LC, VC";"2013-01-01";"1";"DIRMED"
"Obx54ySqFt_6275";"2019-01-01";"N0100";"1463";"15";"30";"N";"800";"13206";"840199";"6319237,48";"0";"17";"30";"N";"269";"14669";"841237,04";"6318444,22";"0";"I";"0";"ACCROCHE";"N0100_M4";"1";"LES ANGLES";"MMG30.J";"2";"QT, TT, VT, LC, VC";"2014-01-01";"0";"DIRMED"
"Obx54ySqFt_6276";"2019-01-01";"N0102";"70";"12";"07";"N";"889";"14589";"826329,95";"6386668,48";"0";"12";"07";"N";"959";"14659";"826261,07";"6386682,55";"0";"I";"0";"ACCROCHE";"N0102_M4";"1";"ST_PONS";"MYE07.D";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRCE"
"ay2A5te_section1_Obx54ySqFt_6276";"2019-01-01";"N0102";"22233";"13";"07";"N";"0";"14659";"826218,31";"6386701,29";"0";"38";"07";"N";"72";"36892";"811397,77";"6391737,33";"0";"I";"0";"ACCROCHE";"N0102_M4";"1";"ST_PONS";"MYE07.D";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRMC"
"Obx54ySqFt_6277";"2019-01-01";"N0102";"5283";"38";"07";"N";"72";"36892";"811397,77";"6391737,33";"0";"44";"07";"N";"616";"42175";"808217,42";"6395360,33";"0";"I";"0";"ACCROCHE";"N0102_M5";"1";"LA_BEGUDE";"MYE07.M";"2";"QT, TT, VT, LC, VC";"2016-01-01";"1";"DIRMC"
"Obx54ySqFt_6278";"2019-01-01";"N0102";"8803";"44";"07";"N";"616";"42175";"808217,42";"6395360,33";"0";"53";"07";"N";"729";"50978";"801913,56";"6397436,56";"0";"I";"0";"ACCROCHE";"N0102_M6";"1";"LE_MALPAS";"MYE07.R";"1";"QT, TT";"2016-01-01";"0";"DIRMC"
"Obx54ySqFt_6279";"2019-01-01";"N0102";"41016";"53";"07";"N";"729";"50978";"801913,56";"6397436,56";"0";"95";"07";"N";"0";"91994";"772401,61";"6407841,66";"0";"I";"0";"ACCROCHE";"N0102_M7";"1";"NEYRAC";"MYE07.K";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"2017-01-01";"1";"DIRMC"
"Obx54ySqFt_6280";"2019-01-01";"N0102";"2771";"0";"43";"N";"0";"92073";"772335,71";"6407809,43";"0";"2";"43";"N";"811";"94844";"770328,85";"6409595,66";"0";"I";"0";"ACCROCHE";"N0102_M9";"1";"PRADELLES";"MYE07.N";"2";"QT, TT, VT, LC, VC";"2017-10-01";"0";"DIRMC"
"Obx54ySqFt_6281";"2019-01-01";"N0102";"9317";"29";"43";"N";"818";"103314";"764527,98";"6442970,47";"0";"38";"43";"N";"700";"112631";"758535,48";"6446168,84";"0";"I";"0";"ACCROCHE";"N0102_M11";"0";"";"";"";"";"";"0";"DIRMC"
"Obx54ySqFt_6282";"2019-01-01";"N0102";"40022";"38";"43";"N";"700";"112631";"758535,48";"6446168,84";"0";"79";"43";"N";"9";"152653";"731289,95";"6466736,91";"0";"I";"0";"ACCROCHE";"N0102_M13";"1";"LOCANDA";"MYH43.B";"3";"QT, TT, VT, LC, VC, KC";"2017-01-01";"0";"DIRMC"
"Obx54ySqFt_6283";"2019-01-01";"N0102";"13658";"79";"43";"N";"9";"152653";"731289,95";"6466736,91";"0";"93";"43";"N";"409";"166311";"721909,4";"6475510,51";"0";"I";"0";"ACCROCHE";"N0102_M14";"1";"LES COMBES";"MYH43.D";"2";"QT, TT, VT, LC, VC";"2017-11-01";"0";"DIRMC"
"Obx54ySqFt_6284";"2019-01-01";"N0106";"12020";"2";"30";"N";"390";"3210";"806162,31";"6305296,52";"0";"14";"30";"N";"270";"15230";"800825,25";"6314568,3";"0";"I";"0";"ACCROCHE";"N0106_M2";"1";"NIMES_NORD";"MMG30.G";"2";"QT, TT, VT, LC, VC";"2015-01-01";"1";"DIRMED"
"Obx54ySqFt_6285";"2019-01-01";"N0106";"13452";"14";"30";"N";"270";"15230";"800825,25";"6314568,3";"0";"27";"30";"N";"750";"28682";"792944,64";"6324458,3";"0";"I";"0";"ACCROCHE";"N0106_M3";"1";"ST_GINIEZ/MOUSSAC";"MMG30.E";"2";"QT, TT, VT, LC, VC";"2012-01-01";"1";"DIRMED"
"Obx54ySqFt_6286";"2019-01-01";"N0106";"12280";"27";"30";"N";"750";"28682";"792944,64";"6324458,3";"0";"40";"30";"N";"0";"40962";"787984,57";"6334887,61";"0";"I";"0";"ACCROCHE";"N0106_M4";"1";"BOUCOIRAN_MERE";"MMG30.W";"2";"QT, TT, VT, LC, VC";"2013-01-01";"0";"DIRMED"
"Obx54ySqFt_6287";"2019-01-01";"N0106";"10370";"47";"30";"N";"0";"47213";"786337,34";"6338579,08";"0";"57";"30";"N";"400";"57583";"782311,75";"6345866,14";"0";"I";"0";"ACCROCHE";"N0106_M6";"1";"SAINT_MARTIN_V";"MMG30.F";"2";"QT, TT, VT, LC, VC";"2017-01-01";"1";"DIRMED"
"Obx54ySqFt_6288";"2019-01-01";"N0106";"31040";"57";"30";"N";"400";"57583";"782311,75";"6345866,14";"0";"23";"48";"N";"0";"88623";"762913,14";"6353801,87";"0";"I";"0";"ACCROCHE";"N0106_M7";"1";"SAINTE_CECILE";"MMG30.X";"2";"QT, TT, VT, LC, VC";"2017-01-01";"0";"DIRMED"
"Obx54ySqFt_6289";"2019-01-01";"N0106";"52568";"23";"48";"N";"0";"88623";"762913,14";"6353801,87";"0";"78";"48";"N";"22";"141191";"736305,75";"6375865,74";"0";"I";"0";"ACCROCHE";"N0106_M8";"1";"FLORAC_SUD";"MMZ48.N";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"2017-01-01";"1";"DIRMC"
"Obx54ySqFt_6290";"2019-01-01";"N0109";"3833";"7";"34";"N";"0";"2548";"764516,16";"6279868,57";"0";"10";"34";"N";"500";"6381";"761439,63";"6281768,18";"0";"I";"0";"ACCROCHE";"N0109_M1";"0";"";"";"";"";"2018-12-15";"0";"DIRMC"
"Obx54ySqFt_6291";"2019-01-01";"N0112";"9027";"25";"81";"N";"0";"0";"649691,48";"6267752,96";"0";"33";"81";"N";"300";"9027";"641767,5";"6270748,99";"0";"I";"0";"ACCROCHE";"N0112_M2";"1";"ST_PIERRE";"MBT81.H";"2";"QT, TT, VT, LC, VC";"2004-01-01";"0";"DIRSO"
"Obx54ySqFt_6292";"2019-01-01";"N0112";"10566";"33";"81";"N";"300";"9027";"641767,5";"6270748,99";"0";"41";"81";"N";"1239";"19593";"636821,06";"6277439,03";"0";"I";"0";"ACCROCHE";"N0112_M3";"1";"LE COLOMBIER";"MBT81.M";"1";"QT, TT";"2016-12-08";"0";"DIRSO"
"Obx54ySqFt_6293";"2019-01-01";"N0113";"2775";"60";"13";"N";"0";"0";"847968,17";"6283767,52";"0";"62";"13";"N";"440";"2775";"845402,34";"6282856,41";"0";"I";"0";"ACCROCHE";"N0113_M1";"0";"";"";"";"";"2020-06-01";"0";"DIRMED"
